year,date,exam_type,subject,question_no,question,option_A,option_B,option_C,option_D,correct_answers,notes,_場次
113,2024/10/19,保健食品初級工程師,保健食品概論,14,"何者是食品安全衛生管理法對「特殊營養食品」定義之範圍？ a.保健食品 b.膠囊、錠狀
營養補充品 c.特定疾病配方食品 d.嬰兒與較大嬰兒配方食品",abc,bcd,ab,cd,D,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,15,根據健康食品申請許可辦法規定，申請健康食品認證標章應具備的資格，何者為非？,產品應檢具安全、功效評估及安定性試驗等報告,需有建議攝取食用量,核准產品須於包裝標示「健康食品」字樣與小綠人標準圖像,保健功效敘述可自由發揮,D,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,15,"包裝食品營養標示之單位，以下何者為正確？ a.熱量以仟焦、kJ 標示 b.飽和脂肪（酸）、
反式脂肪（酸）以公克或 g 標示 c.鈉以毫克或 mg 標示 d.膽固醇以毫克或 mg 標示 e.碳
水化合物、糖、膳食纖維以公克或g標示",acde,bde,bcde,abcde ,C,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,16,已取得健康食品查驗登記許可之產品，下列何者不是屬於可申請變更的項目？,產品中文或原文名稱變更,申請廠商名稱變更,增加製造工廠,增加保健功效宣稱,D,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,16,關於國人膳食營養素參考攝取量之敘述，下列何者正確？,根據實證科學之證據，不可修訂標準值,DRIs 指的是人體所能耐受的最高劑量,EAR 是指滿足健康人群中80%的人的⼀日攝取量推算值,RDA 是指滿足特定年齡層及性別的健康人群中97%-98%的人⼀日所需要的攝取量,D,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,17,"向衛生福利部申請健康食品查驗登記之案件，若功效評估試驗是人體食用研究，下列何者
不正確？",有營養師參與可免醫師參與,應有人體研究倫理審查委員會同意書,計畫書應有研究對象之實施方法及受試者體重、年齡、篩選條件等基本資料,應有每日飲食追蹤紀錄,A,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,17,國內112年12月4日發布的「健康食品製造良好作業規範標準」正式施行日期為何？,112年12月4日,113年1月1日,114年1月1日,115年1月1日,C,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,18,對保健食品需求之產生其背景主要是因為：,人們得到溫飽後對食品提出了新的需求,攝取食品不僅是為了從中獲取營養素維持生存，並期待具有調節機體生理活動的功能,高齡化與少子化之人口結構改變,以上皆是,D,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,18,"衛福部食藥署 2021 年 5 月公告阿勃勒果實不得作為食品原料使用，2022 年 7 月 1 日生
效。下列敘述何者為非？",只限制國產品遵行,國產及進口產品⼀律需遵行,國產產品製造日期在生效日前，可繼續販賣至有效日期屆至,進口產品輸入日期在生效前，可繼續販賣至其有效日期屆至,A,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,19,下列何者不是健康食品產品原料成分規格應遵守之項目？,申請資料之原料成分規格含量表，應包括所有原料及食品添加物之詳細名稱及含量,原料成分應對人體健康安全無害,"食品原料應為載於衛生福利部食品藥物管理署網站公布之「可供食品原料一覽表」
之品項",食品添加物之使用範圍及用量，應符合衛生福利部公告之規定 ,C,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,19,有關申請健康食品查驗登記之安全評估，何者不正確？,產品之安全評估試驗，應依衛生福利部公告之健康食品安全評估方法進行,"產品之原料為傳統食用，且以通常加工食品形式供食者，得免依衛生福利部公告之
健康食品安全評估方法進行安全評估",得以主要功效原料取代食品全產品進行安全評估,所附之安全性評估報告應有試驗計畫主持人及試驗執行人簽名以示負責,C,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,20,何者為衛生福利部公告不得作為食品原料之素材？,番瀉（Cassia angustifolia Vahl）葉,阿勃勒（Cassia fistula L.）果實,擬黑多刺蟻（Polyrhachis vicina Roger）蟲體,以基因改造啤酒酵母EFSC4687菌株發酵生產之食品原料反式白藜蘆醇（trans-resveratrol）,B,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,20,當取得衛生福利部查驗登記許可之健康食品許可證逾有效期限，何者不正確？,逾期未申請展延者，原許可證自動失效,"得於期限屆至後六個月內，重新申請查驗登記，若中央主管機關未要求，得免附安
全評估報告","得於期限屆至後六個月內，重新申請查驗登記，若中央主管機關未要求，得免附保
健功效評估報告","得於期限屆至後六個月內，重新申請查驗登記，若中央主管機關未要求，得免繳審
查費 ",D,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,21,何者不可供作為保健食品之原料？,可可豆殼,去除大麻二酚之大麻葉,番瀉葉,"人參 
B",B,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,21,"向衛生福利部申請健康食品查驗登記之案件，有關其安全評估報告，下列何者並不屬於免
提毒性測試資料之要件？",相同原料配方之產品已取得健康食品查驗登記許可,產品之原料為傳統食用，且以通常加工食品形式供食,"產品具有完整之毒理學安全評估學術文獻報告及⻑期供食用之紀錄，且其原料組成
成分及製造過程與所提出之學術文獻報告相符","原料具有完整之毒理學安全評估學術文獻報告及⻑期供食用之紀錄，且其原料組成
成分及製造過程與所提出之學術文獻報告相符",A,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,22,有關衛生福利部公告之健康食品之抗疲勞保健功評估方法，何者不正確？,針對抗運動疲勞,可採用動物游泳至無力溺水的試驗模試,人體食用研究的受試者必須是相近生理年齡層,可依試驗內容及結果申請宣稱「有於於促進運動後疲勞消除」,D,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,22,"可向衛生福利部食品藥管理署申請保健食品優良製造作業（GMP）自願性驗證的業者條
件，何者錯誤？",具工廠登記，並於食品藥物業者登錄平台登載為保健營養食品製造業,取得衛生福利部食品藥管理署辦理之食品衛生安全管理系統驗證（又稱第二級品管）,"製造申請產品型態之業者，或僅執行非直接包覆內容物之裝盒、裝箱或貼標等簡單
製程者皆可申請","申請者之產品外包裝標示具有保健或營養訴求之指標成分及含量，其指標成分應與
產品訴求及成分具合理關聯性","B,D",答案有更正,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,23,"下列有關肉毒桿菌中毒之敘述何者是錯誤的組合：a.中毒死亡率占所有細菌性食品中毒第
1位，b.嚴重時因腎臟衰竭死亡，c.肉毒桿菌毒素耐熱，高溫無法破壞",ab,bc,ac,以上皆非,B,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,23,"保健食品採小包裝販售，外包裝之最大表面積不足二十平方公分，且未採用「QR Code」
或其他電子化方式揭露食品資訊者，可免標示何項資訊？",國內負責廠商名稱,內容物名稱,有效日期,過敏原等醒語資訊,B,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,24,"下列有關赭麴毒素（ochratoxin）之敘述，何者是正確的組合？ a.分為 A、B、C 三種，
其中以 A 毒性最強，b.可受到高溫破壞，c.具有腎臟毒性",ab,bc,ac,abc ,D,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,24,何者為保健食品標示、宣傳或廣告內容通常可使用，符合食品安全衛生管理法之詞句？,增強記憶力,溫肺化痰,調整內分泌,調整體質,D,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,25,"下列有關萊克多巴胺之敘述何者是錯誤的組合？ a.豬之肌肉及脂（含皮）殘留容許量 0.1 
ppm，b.具有促進肌肉合成，抑制脂肪蓄積的作用，c.每日可接受攝取量（ADI）為 10微
克/公斤/天",ab,bc,ac,以上皆錯,C,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,25,可供食品使用原料冬蟲夏草菌絲體之使用限制及標示規定，下列何者正確？,應加註「本產品為中藥材冬蟲夏草之製品」,應標示菌株之中文名稱及拉丁學名,應完整之「冬蟲夏草菌絲體」七個字，其中「冬蟲夏草」四個字，應特別放大字體,不得單⼀原料使用 ,B,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,26,"下列有關諾羅病毒之敘述，何者是正確的組合？ a.主要透過糞口途徑傳染，b.能長時間存
活於患者的嘔吐物及糞便中，c.病毒顆粒非常少量（約 1∼10個）即可致病",ab,bc,ac,abc,D,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,26,國內獲健食字號的茶飲料產品，下列何項非產品申請的保健功能？,調節血脂,不易形成體脂肪,促進鐵吸收,胃腸功能改善,C,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,27,"下列有關澱粉類食物油炸後會產生的毒性物質之敘述，何者是正確的組合？ a.多氯聯
苯，b.順丁烯二酸酐，c.丙烯醯胺",ab,bc,ac,以上皆非,D,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,27,下列何種保健食品尚未獲得健康食品之護肝功能認證？,乳酸菌,牛磺酸,肝醣,人參皂苷,D,答案有更正,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,28,"下列有關軟骨藻酸（domoic acid ）造成的貝類中毒之敘述，何者是正確的組合？ a.來源
為矽藻 Pseudonitzschia pungens，b.引起短期記憶喪失，c.引起運動神經麻痺",ab,bc,ac,abc,A,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,28,健康食品產品配方依每日建議攝取量，所含之外加精緻糖之限量為何？,50公克,25公克,17公克,10公克,B,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,29,健康食品之許可證於有效期間內，中央機關得以重新評估之項目：,科學研究對該產品之功效發生疑義,產品之成分，配方，生產方是受到質疑,其他經食品衛生機關認定有必要時,以上皆是,D,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,29,"以下何者是應依食品安全衛生管理法第21條及衛生福利部公司之應申請查驗登記並發給
許可文件，始得製造、輸入之特殊營養食品？",1歲以下之嬰兒奶粉,嬰兒米精,嬰兒用維生素,幼兒奶粉,A,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,30,目前健康食品公告之保健功效評估方法有？,改善心臟功能,改善胃腸功能,改善肝膽脾功能,改善泌尿道功能,B,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,30,⼀般未經衛生署認證通過的保健食品可以標示為：,健康食品,康健食品,保健，營養食品,健康營養食品,A,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,31,若資料齊全，審查確認無問題，一般健康食品審查一軌需要時間為：,30天,60天,180天,一年,C,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,31,衛生署制定的健康食品標示圖上不含以下何者？,健康食品字樣,衛署健食字號,GMP 標幟,小綠人標幟 ,C,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,32,何者沒有減重及體重維持的功效？,輔酵素 Q10,中鏈脂肪,茶多酚,幾丁聚醣,A,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,32,以下何者不是健康食品可以宣稱之保健功效？,"攝取某種健康食品後，其中特定營養素、特定成分或該食品對人體生理結構或生理
機能之影響",該特定營養素，特定成分或該食品對人體生理結構或生理機能之影響,"可補充人體缺乏之營養素時，宣稱該食品具有預防或改善與該營養素相關疾病之功
效",含特定營養素，特定成分或該食品對特定疾病有治療或矯正之功效,D,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,33,台灣特有原生真菌且護肝功效卓越，因此成為陸客來台指定之伴手禮是？,靈芝,紅麴,蟲草,樟芝,D,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,33,"常見食品安全性評估的毒性試驗方法包括 a.基因毒性試驗，b.28天餵食毒性試驗，c.90 天
餵食毒性試驗，d.致畸試驗，e.致癌性試驗等，若是某健康食品之原料非屬傳統食用者，
應檢具何種毒性測試資料進行安全性評估？",acd,bce,abc,ce,A,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,34,近 10年來我國保健食品產業蓬勃發展的主要原因？,業者積極研發新產品,注重科學實證依據,積極與消費者溝通,以上皆是,D,,第二次
113,2024/10/19,保健食品初級工程師,保健食品概論,34,以下何種天然毒素不屬於蛋白質類？,肉毒桿菌（Botulinum toxin）,葡萄球菌毒素,腹瀉型仙人掌桿菌毒素（Bacillus cereus）,河豚毒（tetrodotoxin）,D,,第一次
113,2024/4/20,保健食品初級工程師,保健食品概論,35,下列有關麻痺性貝類中毒（paralytic shellfish poisoning）之敘述，何者錯誤？,會引起呼吸困難,屬神經毒素,由於貝類本身之 saxitoxin 類毒素所引起,"目前無特殊解毒劑可用 
 
  
B",C,,第二次
