year,date,subject,question_no,question,option_A,option_B,option_C,option_D,correct_answers,notes
113,2024/4/20,保健食品概論,5,目前以膠原蛋白為主原料並通過健康食品認證之產品，其主要訴求功效為何？,骨質保健,美白保濕,延緩衰老,輔助調整過敏體質 ,A,
113,2024/10/19,保健食品概論,5,關於保健食品之功效評估，其護肝功能評估中，是以何種物質誘導老鼠慢性肝損傷？,"碳酸氫鈉（NaHCO ） 
3","氫硼化鈉（NaBH ） 
4","四氯化碳（CCl ） 
4",次氯酸鈉（NaClO）,C,
113,2024/4/20,保健食品概論,6,"向衛生福利部申請輸入錠狀、膠囊狀食品查驗登記，應檢附產品成分含量表，有關該產品
成分含量表，何者為非？",由申請商於近一年內出具,屬膠囊狀食品者，尚須包括空膠囊之原料及其食品添加物詳細名稱及含量,文件應載明「產品之每日建議食用量」,產品如含複方食品添加物，應詳細載明其所含各成分化學名稱及其含量百分比,A,
113,2024/10/19,保健食品概論,6,下列何者不是現今健康食品管理法規範的保健功效？,改善睡眠,調節血脂,護肝,調節血壓,A,
113,2024/4/20,保健食品概論,7,下列何為不是國內「健康食品之牙齒保健功效評估方法」須檢測指標與方法？,蛀牙數量,牙菌斑酸鹼值,牙菌斑堆積量,牙菌斑內突變形鏈球菌,A,
113,2024/10/19,保健食品概論,7,目前臺灣通過健康食品規格基準審查過的產品，何者敘述錯誤？,有魚油及紅麴兩類,功效訴求以調節血脂及胃腸功能改善為主,產品項數紅麴大於魚油,申請商與製造商可不相同,B,
113,2024/4/20,保健食品概論,8,對國內「健康食品之輔助調節血鐵保健功效評估方法」相關敘述，下列何者有誤？,原為「健康食品之促進鐵可利用率保健功效評估方法」，名稱重新修正,評估受試對象可為年齡 12歲至 65歲之女性,若受試者罹有與貧血有關之婦科疾病或遺傳性疾病須排除,若受試對象近 3個月有輸血者應排除,B,
113,2024/10/19,保健食品概論,8,以下何類產品是目前國產保健食品產業發展的主力？,膠囊錠劑產品,類似雞精的動物來源保健食品,綠茶類的飲品,微生物類的保健食品例如乳酸菌產品,D,
113,2024/4/20,保健食品概論,9,"有關申請健康食品查驗登記之功效評估，何者正確？ a.得以主要功效成分取代食品全產
品進行功效試驗 b.報告係人體食用研究者，應有醫師參與 c.報告係人體食用研究者，
應於醫學中心等級之醫院執行 d.所附之報告應有所有試驗個體之完整數據以供驗證",ab,bc,bd,"cd 
 
 
113 年度第一次保健食品初級工程師能力鑑定考試試題 
科目：保健食品概論 
考試日期： 113年 04月 20日 09:00~10:15 第 3 頁，共 15 頁 
 
B",C,
113,2024/10/19,保健食品概論,9,第二軌健康食品申請許可證承辦時間約為多少天？,60天,90天,100天,180天,A,
113,2024/4/20,保健食品概論,10,"衛生福利部公告應辦理國產維生素類錠狀膠囊狀食品查驗登記之認定基準中，維生素
C 及維生素 K 之基準如下：維生素 C-大於或等於 150 mg且不超過 1000 mg維生素 K-大
於或等於 140 μg且不超過 500 μg請問以下方產品如為國內產製，何項屬於應辦理國產維
生素類錠狀膠囊狀食品查驗登記之產品？ a.每顆添加維生素 C 900 mg，每日建議食用 1
顆 b.每顆添加維生素 K 130 μg，每日建議食用 1顆 c.每顆添加維生素 C 900 mg及維生
素 K 130 μg，每日建議食用 1顆 d.每顆添加維生素 C 900 mg及維生素 K 600 μg，每日
建議食用 1顆",abcd,acd,ac,ad,C,
113,2024/10/19,保健食品概論,10,若是含致癌類似物，應進行下列何種試驗？,免進行毒物性測試,28日連續口服為食試驗，基因毒性試驗,90日餵食試驗，基因毒性試驗，致畸試驗,90日餵食試驗，基因毒性試驗，致畸試驗，繁殖試驗--健康食品申請許可作業流程 ,D,
113,2024/4/20,保健食品概論,11,"包裝維生素礦物質類之錠狀膠囊狀食品營養標示之數據修正方式，以下何者為正確：
a.每包裝所含之份數，可標示至小數點後一位 b.維生素、礦物質含量以有效數字不超過
三位為原則 c.每日參考值百分比，可至小數點後二位 d.「數據修整應參照中華民國國
家標準 CNS2925「規定極限值之有效位數指示法」規定或四捨五入法",ac,bd,ab,cd,B,
113,2024/10/19,保健食品概論,11,"國內法規規定，何時開始製造的產品不得使用糞腸球菌（Enterococcus faecalis）作為食品
原料使用（以製造為主）？",中華⺠國107年1月1日,中華⺠國107年7月1日,中華⺠國108年1月1日,中華⺠國109年1月1日,B,
113,2024/4/20,保健食品概論,12,"國內法規陸續為食品原料或萃取物進行使用限制及標示規定，下列那些需標示兒童或嬰幼
兒不宜使用的警語？",苦橙果實或其萃取物,桑黃菌絲體,雪蓮組織培養物,以上皆是,D,
113,2024/10/19,保健食品概論,12,"向衛生福利部申請健康食品查驗登記之原料成分規格含量表之審核，何者為正確？ a.原
料成分殘留農藥含量不可超過中央主管機關所定安全容許量。 b.原料成分之規格含量僅
須列載主原料及其保健功效成分含量，輔料得免申報。 c.進行第三類安全評估之申請案，
其產品添加食品添加物之不受衛生福利部依食安法公告「食品添加物使用範圍及限量暨
規格標準」之限制。 d.所列載之原料皆應有供貨來源、供貨規格及驗收報告。",ab,cd,ad,bc,C,
113,2024/4/20,保健食品概論,13,健康食品成品需留樣保存多久？,生產後 1個月,生產後 6個月,生產後 3年,保留每批成品至有效日期,D,
113,2024/10/19,保健食品概論,13,以下健康食品標章上之字號，何者為經第二軌查驗登記審查通過者？,衛部健食規字第000001號,衛部健食健字第000001號,衛部健食規字000001號,以上皆非,A,
113,2024/4/20,保健食品概論,14,國內目前取得健康食品認證的產品，膳食補充劑型態那個類別最多？,錠劑,粉末,膠囊,以上皆非,C,
113,2024/10/19,保健食品概論,14,"何者是食品安全衛生管理法對「特殊營養食品」定義之範圍？ a.保健食品 b.膠囊、錠狀
營養補充品 c.特定疾病配方食品 d.嬰兒與較大嬰兒配方食品",abc,bcd,ab,cd,D,
113,2024/4/20,保健食品概論,15,根據健康食品申請許可辦法規定，申請健康食品認證標章應具備的資格，何者為非？,產品應檢具安全、功效評估及安定性試驗等報告,需有建議攝取食用量,核准產品須於包裝標示「健康食品」字樣與小綠人標準圖像,保健功效敘述可自由發揮,D,
113,2024/10/19,保健食品概論,15,"包裝食品營養標示之單位，以下何者為正確？ a.熱量以仟焦、kJ 標示 b.飽和脂肪（酸）、
反式脂肪（酸）以公克或 g 標示 c.鈉以毫克或 mg 標示 d.膽固醇以毫克或 mg 標示 e.碳
水化合物、糖、膳食纖維以公克或g標示",acde,bde,bcde,abcde ,C,
113,2024/4/20,保健食品概論,16,已取得健康食品查驗登記許可之產品，下列何者不是屬於可申請變更的項目？,產品中文或原文名稱變更,申請廠商名稱變更,增加製造工廠,增加保健功效宣稱,D,
113,2024/10/19,保健食品概論,16,關於國人膳食營養素參考攝取量之敘述，下列何者正確？,根據實證科學之證據，不可修訂標準值,DRIs 指的是人體所能耐受的最高劑量,EAR 是指滿足健康人群中80%的人的⼀日攝取量推算值,RDA 是指滿足特定年齡層及性別的健康人群中97%-98%的人⼀日所需要的攝取量,D,
113,2024/4/20,保健食品概論,17,"向衛生福利部申請健康食品查驗登記之案件，若功效評估試驗是人體食用研究，下列何者
不正確？",有營養師參與可免醫師參與,應有人體研究倫理審查委員會同意書,計畫書應有研究對象之實施方法及受試者體重、年齡、篩選條件等基本資料,應有每日飲食追蹤紀錄,A,
113,2024/10/19,保健食品概論,17,國內112年12月4日發布的「健康食品製造良好作業規範標準」正式施行日期為何？,112年12月4日,113年1月1日,114年1月1日,115年1月1日,C,
113,2024/4/20,保健食品概論,18,對保健食品需求之產生其背景主要是因為：,人們得到溫飽後對食品提出了新的需求,攝取食品不僅是為了從中獲取營養素維持生存，並期待具有調節機體生理活動的功能,高齡化與少子化之人口結構改變,以上皆是,D,
113,2024/10/19,保健食品概論,18,"衛福部食藥署 2021 年 5 月公告阿勃勒果實不得作為食品原料使用，2022 年 7 月 1 日生
效。下列敘述何者為非？",只限制國產品遵行,國產及進口產品⼀律需遵行,國產產品製造日期在生效日前，可繼續販賣至有效日期屆至,進口產品輸入日期在生效前，可繼續販賣至其有效日期屆至,A,
113,2024/4/20,保健食品概論,19,下列何者不是健康食品產品原料成分規格應遵守之項目？,申請資料之原料成分規格含量表，應包括所有原料及食品添加物之詳細名稱及含量,原料成分應對人體健康安全無害,"食品原料應為載於衛生福利部食品藥物管理署網站公布之「可供食品原料一覽表」
之品項",食品添加物之使用範圍及用量，應符合衛生福利部公告之規定 ,C,
113,2024/10/19,保健食品概論,19,有關申請健康食品查驗登記之安全評估，何者不正確？,產品之安全評估試驗，應依衛生福利部公告之健康食品安全評估方法進行,"產品之原料為傳統食用，且以通常加工食品形式供食者，得免依衛生福利部公告之
健康食品安全評估方法進行安全評估",得以主要功效原料取代食品全產品進行安全評估,所附之安全性評估報告應有試驗計畫主持人及試驗執行人簽名以示負責,C,
113,2024/4/20,保健食品概論,20,何者為衛生福利部公告不得作為食品原料之素材？,番瀉（Cassia angustifolia Vahl）葉,阿勃勒（Cassia fistula L.）果實,擬黑多刺蟻（Polyrhachis vicina Roger）蟲體,以基因改造啤酒酵母EFSC4687菌株發酵生產之食品原料反式白藜蘆醇（trans-resveratrol）,B,
113,2024/10/19,保健食品概論,20,當取得衛生福利部查驗登記許可之健康食品許可證逾有效期限，何者不正確？,逾期未申請展延者，原許可證自動失效,"得於期限屆至後六個月內，重新申請查驗登記，若中央主管機關未要求，得免附安
全評估報告","得於期限屆至後六個月內，重新申請查驗登記，若中央主管機關未要求，得免附保
健功效評估報告","得於期限屆至後六個月內，重新申請查驗登記，若中央主管機關未要求，得免繳審
查費 ",D,
113,2024/4/20,保健食品概論,21,何者不可供作為保健食品之原料？,可可豆殼,去除大麻二酚之大麻葉,番瀉葉,"人參 
B",B,
113,2024/10/19,保健食品概論,21,"向衛生福利部申請健康食品查驗登記之案件，有關其安全評估報告，下列何者並不屬於免
提毒性測試資料之要件？",相同原料配方之產品已取得健康食品查驗登記許可,產品之原料為傳統食用，且以通常加工食品形式供食,"產品具有完整之毒理學安全評估學術文獻報告及⻑期供食用之紀錄，且其原料組成
成分及製造過程與所提出之學術文獻報告相符","原料具有完整之毒理學安全評估學術文獻報告及⻑期供食用之紀錄，且其原料組成
成分及製造過程與所提出之學術文獻報告相符",A,
113,2024/4/20,保健食品概論,22,有關衛生福利部公告之健康食品之抗疲勞保健功評估方法，何者不正確？,針對抗運動疲勞,可採用動物游泳至無力溺水的試驗模試,人體食用研究的受試者必須是相近生理年齡層,可依試驗內容及結果申請宣稱「有於於促進運動後疲勞消除」,D,
113,2024/10/19,保健食品概論,22,"可向衛生福利部食品藥管理署申請保健食品優良製造作業（GMP）自願性驗證的業者條
件，何者錯誤？",具工廠登記，並於食品藥物業者登錄平台登載為保健營養食品製造業,取得衛生福利部食品藥管理署辦理之食品衛生安全管理系統驗證（又稱第二級品管）,"製造申請產品型態之業者，或僅執行非直接包覆內容物之裝盒、裝箱或貼標等簡單
製程者皆可申請","申請者之產品外包裝標示具有保健或營養訴求之指標成分及含量，其指標成分應與
產品訴求及成分具合理關聯性",C,
113,2024/4/20,保健食品概論,23,"下列有關肉毒桿菌中毒之敘述何者是錯誤的組合：a.中毒死亡率占所有細菌性食品中毒第
1位，b.嚴重時因腎臟衰竭死亡，c.肉毒桿菌毒素耐熱，高溫無法破壞",ab,bc,ac,以上皆非,B,
113,2024/10/19,保健食品概論,23,"保健食品採小包裝販售，外包裝之最大表面積不足二十平方公分，且未採用「QR Code」
或其他電子化方式揭露食品資訊者，可免標示何項資訊？",國內負責廠商名稱,內容物名稱,有效日期,過敏原等醒語資訊,B,
113,2024/4/20,保健食品概論,24,"下列有關赭麴毒素（ochratoxin）之敘述，何者是正確的組合？ a.分為 A、B、C 三種，
其中以 A 毒性最強，b.可受到高溫破壞，c.具有腎臟毒性",ab,bc,ac,abc ,D,
113,2024/10/19,保健食品概論,24,何者為保健食品標示、宣傳或廣告內容通常可使用，符合食品安全衛生管理法之詞句？,增強記憶力,溫肺化痰,調整內分泌,調整體質,D,
113,2024/4/20,保健食品概論,25,"下列有關萊克多巴胺之敘述何者是錯誤的組合？ a.豬之肌肉及脂（含皮）殘留容許量 0.1 
ppm，b.具有促進肌肉合成，抑制脂肪蓄積的作用，c.每日可接受攝取量（ADI）為 10微
克/公斤/天",ab,bc,ac,以上皆錯,C,
113,2024/10/19,保健食品概論,25,可供食品使用原料冬蟲夏草菌絲體之使用限制及標示規定，下列何者正確？,應加註「本產品為中藥材冬蟲夏草之製品」,應標示菌株之中文名稱及拉丁學名,應完整之「冬蟲夏草菌絲體」七個字，其中「冬蟲夏草」四個字，應特別放大字體,不得單⼀原料使用 ,B,
113,2024/4/20,保健食品概論,26,"下列有關諾羅病毒之敘述，何者是正確的組合？ a.主要透過糞口途徑傳染，b.能長時間存
活於患者的嘔吐物及糞便中，c.病毒顆粒非常少量（約 1∼10個）即可致病",ab,bc,ac,abc,D,
113,2024/10/19,保健食品概論,26,國內獲健食字號的茶飲料產品，下列何項非產品申請的保健功能？,調節血脂,不易形成體脂肪,促進鐵吸收,胃腸功能改善,C,
113,2024/4/20,保健食品概論,27,"下列有關澱粉類食物油炸後會產生的毒性物質之敘述，何者是正確的組合？ a.多氯聯
苯，b.順丁烯二酸酐，c.丙烯醯胺",ab,bc,ac,以上皆非,D,
113,2024/10/19,保健食品概論,27,下列何種保健食品尚未獲得健康食品之護肝功能認證？,乳酸菌,牛磺酸,肝醣,人參皂苷,A,
